

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
400.993  006.358  006.358: require('telescope.previewers.previewer')
420.733  019.725  019.725: require('telescope.previewers.term_previewer')
437.983  005.651  005.651: require('plenary.context_manager')
438.004  011.858  006.208: require('telescope.previewers.utils')
457.807  019.796  019.796: require('plenary.filetype')
472.220  051.474  019.819: require('telescope.previewers.buffer_previewer')
472.236  083.720  006.162: require('telescope.previewers')
472.250  089.533  005.812: require('telescope._extensions.notify')
476.892  000.188  000.188: require('fidget.spinner.patterns')
476.902  000.339  000.151: require('fidget.spinner')
477.067  000.160  000.160: require('fidget.options')
477.078  000.669  000.170: require('fidget.progress.display')
477.399  000.162  000.162: require('fidget.logger')
477.409  000.326  000.164: require('fidget.progress.lsp')
478.066  000.162  000.162: require('fidget.poll')
478.092  000.342  000.179: require('fidget.notification.model')
478.264  000.166  000.166: require('fidget.notification.window')
478.483  000.210  000.210: require('fidget.notification.view')
478.507  000.948  000.230: require('fidget.notification')
478.514  001.101  000.153: require('fidget.progress.handle')
478.555  002.350  000.253: require('fidget.progress')
478.950  000.389  000.389: require('fidget.commands')
479.336  000.170  000.170: require('fidget.integration.nvim-tree')
479.359  000.397  000.227: require('fidget.integration')
479.373  006.788  003.652: require('fidget')
488.504  000.153  000.153: require('barbar.animate')
489.029  000.142  000.142: require('barbar.utils.table')
489.178  000.140  000.140: require('barbar.utils')
489.189  000.469  000.186: require('barbar.config')
489.341  000.148  000.148: require('barbar.utils.list')
489.811  000.137  000.137: require('barbar.fs')
489.849  000.345  000.208: require('barbar.buffer')
489.869  000.522  000.177: require('barbar.state')
489.876  001.361  000.222: require('barbar.bbye')
490.030  000.150  000.150: require('barbar.jump_mode')
490.492  000.149  000.149: require('barbar.utils.highlight')
491.102  000.369  000.369: require('nvim-web-devicons.icons-default')
491.176  000.675  000.306: require('nvim-web-devicons')
491.182  000.995  000.171: require('barbar.icons')
491.188  001.151  000.157: require('barbar.ui.layout')
491.523  000.149  000.149: require('barbar.ui.nodes')
491.536  000.344  000.196: require('barbar.ui.render')
491.550  003.375  000.215: require('barbar.api')
491.987  000.270  000.270: require('barbar.highlight')
491.998  000.444  000.174: require('barbar.events')
492.003  007.570  003.752: require('barbar')
497.281  013.021  005.451: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/barbar.nvim/plugin/barbar.lua
503.422  000.204  000.204: require('startup.log')
503.625  000.191  000.191: require('startup.themes.dashboard')
503.817  000.183  000.183: require('startup.utils')
503.827  004.637  004.058: require('startup')
503.979  000.148  000.148: require('startup.themes.empty')
504.693  000.169  000.169: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/editorconfig.lua
505.346  000.409  000.409: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/gzip.vim
505.618  000.033  000.033: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/health.vim
506.037  000.190  000.190: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/man.lua
511.365  000.423  000.423: sourcing C:\Program Files\Neovim\share\nvim\runtime\pack\dist\opt\matchit\plugin\matchit.vim
511.695  005.404  004.981: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/matchit.vim
512.196  000.248  000.248: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/matchparen.vim
513.168  000.701  000.701: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/netrwPlugin.vim
513.906  000.392  000.392: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/nvim.lua
514.910  000.606  000.606: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/rplugin.vim
515.307  000.131  000.131: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/shada.vim
515.624  000.056  000.056: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/spellfile.vim
516.089  000.212  000.212: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/tarPlugin.vim
516.533  000.163  000.163: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/tohtml.vim
516.885  000.050  000.050: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/tutor.vim
517.393  000.258  000.258: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/zipPlugin.vim
518.167  000.216  000.216: sourcing C:\Users\Kusha\AppData\Local\nvim-data\lazy\indent-blankline.nvim\after/plugin/commands.lua
518.955  000.166  000.166: require('cmp_nvim_lua')
518.993  000.363  000.197: sourcing C:\Users\Kusha\AppData\Local\nvim-data\lazy\cmp-nvim-lua\after/plugin/cmp_nvim_lua.lua
519.496  000.160  000.160: sourcing C:\Users\Kusha\AppData\Local\nvim-data\lazy\cmp-nvim-lsp\after/plugin/cmp_nvim_lsp.lua
520.676  000.142  000.142: require('cmp_buffer.timer')
520.686  000.308  000.166: require('cmp_buffer.buffer')
520.691  000.467  000.159: require('cmp_buffer.source')
520.695  000.645  000.178: require('cmp_buffer')
520.715  000.805  000.160: sourcing C:\Users\Kusha\AppData\Local\nvim-data\lazy\cmp-buffer\after/plugin/cmp_buffer.lua
521.367  000.171  000.171: require('cmp_path')
521.388  000.346  000.175: sourcing C:\Users\Kusha\AppData\Local\nvim-data\lazy\cmp-path\after/plugin/cmp_path.lua
522.022  000.156  000.156: require('cmp_luasnip')
522.066  000.347  000.191: sourcing C:\Users\Kusha\AppData\Local\nvim-data\lazy\cmp_luasnip\after/plugin/cmp_luasnip.lua
522.164  492.010  181.057: sourcing C:\Users\Kusha\AppData\Local\nvim\init.lua
522.227  002.557: sourcing vimrc file(s)
527.935  000.178  000.178: sourcing C:\Program Files\Neovim\share\nvim\runtime\filetype.lua
529.922  000.137  000.137: sourcing C:\Program Files\Neovim\share\nvim\runtime\syntax\synload.vim
530.755  002.224  002.088: sourcing C:\Program Files\Neovim\share\nvim\runtime\syntax\syntax.vim
530.809  006.180: inits 3
535.347  004.538: reading ShaDa
535.707  000.256  000.256: require('luasnip.loaders.from_lua')
535.898  000.180  000.180: require('luasnip.loaders.from_snipmate')
536.572  000.789: opening buffers
537.485  000.912: BufEnter autocommands
537.491  000.007: editing files in windows
557.503  000.192  000.192: require('startup.headers')
557.835  000.149  000.149: require('startup.quotes')
557.843  000.329  000.180: require('startup.functions')
560.492  022.481: VimEnter autocommands
560.596  000.104: UIEnter autocommands
562.059  001.463: before starting main loop
563.022  000.963: first screen update
563.028  000.006: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.032  000.032: --- NVIM STARTING ---
000.100  000.068: event init
000.258  000.158: early init
021.740  021.482: locale set
021.870  000.130: init first window
022.695  000.825: inits 1
022.975  000.281: window checked
023.003  000.028: parsing arguments
024.308  000.314  000.314: require('vim.shared')
025.026  000.268  000.268: require('vim._meta')
025.061  000.725  000.457: require('vim._editor')
025.082  001.202  000.163: require('vim._init_packages')
025.114  000.909: init lua interpreter
028.792  003.678: expanding arguments
028.850  000.058: inits 2
029.533  000.684: init highlight
